  086.901604, 10.68052053,  62.0813422, 65.5486262,81.086417
   00000018.91,      0000099.338,00070.3468,   0000043.8425,092.4947
088.928302,  095.5637146,     8.43403283,57.26788608,   00089.1698
  0087.285,      034.69891,    066.510165, 084.1377881,0039.487
 00054.129987,0050.551297,     00097.103959,   27.05735024,0088.8411029
   3.0879889,     47.3073523,   00044.01547, 78.5847314, 55.2349589
00007.42905,   0031.04251,  0087.4150621,     03.91178359,   00036.0426
 0095.7182,00018.9507,  001.445102,     0086.68957,  94.22455796
0000060.025,0070.650579,0048.9452355,   096.1184,  10.83806
  61.74268,   0041.105095,   011.80049, 000018.81,  0021.35382
   000069.73537,     0040.8688,     62.088609, 18.7572086,    0036.5594027
     00022.704,   0000035.119,      0000037.5534,      36.6508382,  001.8664
  0000023.744,   0098.79621,     0084.789,      000074.694,  0000081.9926
      0014.277,0018.193278,      00026.507,    000010.4772,      52.02438271
   0089.8048,  000079.183,  81.0459351,      00000088.678,      000037.46518
   0054.58108, 0060.846, 034.2346,  0000098.9193,    49.650452
67.128406,     0000031.306,  00075.29539,      054.39341947, 89.22054746
 0068.2437214, 00000023.098,      00010.9469,  53.12648869,      0021.3287715
   0.02590723788, 083.59886857,    22.124069,0000060.29,     00097.79474
    000026.431,     0065.67501, 76.96666939,     00075.261,  72.36854
    00083.5547,   00095.862229,14.3603857, 006.86727,    00064.54
     0076.168378, 000026.225,      00072.66511,     00085.5703,      000097.43383
00000040.022,   92.20843,     00078.691837,00031.6311,   000086.70378
 063.9995562, 0008.132, 0000027.429, 89.61396365,  0000037.239
    0030.03425,     00024.606,      0093.517297,      0043.0543568,      25.89032
     34.9208383,    0000049.17,     78.24356,   00010.770036,      000024.78559
    00000077.67,     34.4397607, 94.55931935,      000026.7152,00012.078534
03.5621736,  16.6767336,  00073.045086,     81.310911,    40.55243494
    0000037.5514,     97.5852767,      95.15775733,00076.682,51.878952
  00000080.261,    000059.5417,     95.828924,   000037.1131,    0091.6217
     00021.29, 99.85094105,0000012.029,      61.67859186,     13.103621
 0000055.509,      2.28692066,      0000074.1449,   063.07363,    058.5358
    00028.4719,99.83170939,  0095.049,   00013.529917,  020.86332
   25.39798498,     77.6196508,      0000074.6169,72.56424389,030.4816
   24.474251,      03.600793583,      000054.352,017.7330887,    00000073.048
   0080.1939, 0000091.069,      00099.271,     0037.5062827, 94.372128
     0000043.602,    00053.4229,      0087.33279,51.612936,   000066.49965
  0000044.4843,     00048.626031,    5.3370047,  0040.79904,   088.905378
     0000050.069,      00080.73964,      09.675939, 00092.9804,  0037.3187
      003.40862,  004.524276,    41.25186683,    58.719171,  0.557614996
      16.2697843,     0000079.1601,    52.0398695,     016.849749,  047.86964
00031.0207,    0000018.488,      63.75851,  11.29704936,      000035.26892
     00061.85969,      00051.96,05.14351,   08.46819362,   014.4879
   060.04240292,   00029.65696,      92.686371,0030.8311, 042.41910449
  65.0176898,     080.4421,    0055.750607,  88.46334842,    2.76509814
 000005.50172,   00088.66168,      000063.89054,  0000065.6979,      0.380366339
   020.40023082,   0089.661295,085.93735,   0023.48125,  92.804533
      55.77108891,096.16607,   0076.0832,      000002.73478,   17.8100614
     00000026.177,  35.3146708,  00001.0693,77.915906,    21.7742834
      00036.186233,     50.767823,   074.6501043,      0017.27044,   0048.024
    42.9736391,   00.724829,      0089.385434,040.4155296,    004.2430815
93.683767,      3.752962733,     000086.48009,    00082.87896,17.050598
 089.04335277, 0000028.6524,     00032.59859,51.55834627,      024.2398
     0029.3481,      0000080.9185,    46.87462939,     92.762216,   0022.6858
0008.5969883,  0092.1187373,092.4564,     70.748456,      015.2832
00025.787,      050.049986,   035.84597453,    0000093.1145,02.533435
   000015.90132,  76.1932598,   027.238106,      0048.99591,  69.97976719
    2.1010358,059.18763143,     97.525292,      003.478451, 000.9189706
